id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
170950,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 1-1/2 ton",,,13219.2,313.95,0.0
170951,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 2 ton",,,19734.975,200.46,0.0
170952,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 3 ton",,,15025.9,1911.0,0.0
170953,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 5 ton",,,15233.4,843.75,0.0
170954,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 8 ton",,,16374.4,2484.625,0.0
170955,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 10 ton",,,42060.4,1333.55,0.0
170956,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 12 ton",,,15323.2,4758.415,0.0
170957,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 14 ton",,,74065.8,3628.8,0.0
170958,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 16 ton",,,24453.0,3915.75,0.0
170959,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 21 ton",,,19794.4,5462.5,0.0
170960,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 26 ton",,,32210.2,6930.0,0.0
170961,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 30 ton",,,90045.0,5232.7,0.0
170962,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 41 ton",,,2504.8,838.95,0.0
170963,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 52 ton",,,163968.5,1903.0,0.0
170964,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 63 ton",,,17238.0,6573.525,0.0
170965,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 76 ton",,,217247.2,7632.0,0.0
170966,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 86 ton",,,82622.0,13670.025,0.0
170967,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 97 ton",,,245187.5,11341.625,0.0
170968,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 105 ton",,,330830.5,10857.0,0.0
170969,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 118 ton",,,59210.0,4254.075,0.0
170970,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 126 ton",,,170550.0,8142.0,0.0
170971,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 5 Ton, includes standard controls",,,36306.9,8359.2,0.0
170972,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 10 ton, includes standard controls",,,22704.0,4580.1,0.0
170973,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 15 ton, includes standard controls",,,73845.1,855.0,0.0
170974,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 20 ton, includes standard controls",,,81804.0,17226.675,0.0
170975,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 30 ton, includes standard controls",,,69249.0,2196.15,0.0
170976,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 40 ton, includes standard controls",,,89726.0,12606.65,0.0
170977,materials_hvac,placeholder,"Condenser, ratings are for air cooled, belt drive, propeller fan, 50 ton",,,17847.5,3805.4,0.0
170978,materials_hvac,placeholder,"Condenser, ratings are for evaporative, copper coil, pump, fan motor, 30Deg.F temperature difference, 50 ton, R-22",,,35430.8,4557.0,0.0
170979,materials_hvac,placeholder,"Condenser, ratings are for evaporative, copper coil, pump, fan motor, 30Deg.F temperature difference, R-22, for fan damper control, add",,,3755.3,186.25,0.0
170980,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 100 ton",,,233377.0,44853.2,0.0
170981,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 200 ton",,,249048.0,66289.2,0.0
170982,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 300 ton",,,520149.5,11161.8,0.0
170983,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 400 ton",,,1519793.5,110161.6,0.0
170984,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 500 ton",,,1134142.5,33540.5,0.0
170985,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 600 ton",,,1220989.5,79859.7,0.0
170986,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 700 ton",,,1404655.0,13592.4,0.0
170987,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 800 ton",,,696007.0,75587.2,0.0
170988,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 900 ton",,,743306.0,139541.6,0.0
170989,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 1,000 ton",,,2334948.0,149028.0,0.0
170990,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 100 ton",,,747257.5,76422.0,0.0
170991,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 148 ton",,,892489.5,34865.2,0.0
170992,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 200 ton",,,1606860.0,80265.6,0.0
170993,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 250 ton",,,1572559.5,88965.6,0.0
170994,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 354 ton",,,1664552.0,115293.6,0.0
170995,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 420 ton",,,219821.0,107221.4,0.0
170996,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 665 ton",,,1356600.0,131470.8,0.0
170997,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 750 ton",,,3533875.0,32205.0,0.0
170998,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 850 ton",,,1608276.0,149278.6,0.0
170999,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 955 ton",,,903550.0,34454.0,0.0
171000,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1,125 ton",,,2990630.5,74514.0,0.0
171001,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1,250 ton",,,4391091.0,131370.0,0.0
171002,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1,465 ton",,,5743122.0,92456.0,0.0
171003,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1,660 ton",,,3079115.0,8153.2,0.0
171004,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 200 ton, includes standard controls, excludes water tower",,,678569.0,46372.5,0.0
171005,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 300 ton, includes standard controls, excludes water tower",,,905262.0,67966.2,0.0
171006,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 400 ton, includes standard controls, excludes water tower",,,399685.0,91797.0,0.0
171007,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 500 ton, includes standard controls, excludes water tower",,,222300.0,50576.0,0.0
171008,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 600 ton, includes standard controls, excludes water tower",,,413224.0,118779.2,0.0
171009,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 700 ton, includes standard controls, excludes water tower",,,649621.0,58393.6,0.0
171010,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 800 ton, includes standard controls, excludes water tower",,,1122983.5,64480.5,0.0
171011,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 900 ton, includes standard controls, excludes water tower",,,716416.0,75660.6,0.0
171012,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1,000 ton, includes standard controls, excludes water tower",,,2475431.0,19768.4,0.0
171013,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1,200 ton, includes standard controls, excludes water tower",,,1236330.0,19840.0,0.0
171014,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1,500 ton, includes standard controls, excludes water tower",,,152876.5,72043.8,0.0
171015,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1,700 ton, includes standard controls, excludes water tower",,,3115392.0,41583.4,0.0
171016,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 2,000 ton, includes standard controls, excludes water tower",,,2979800.0,179335.6,0.0
171017,materials_hvac,placeholder,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 2,500 ton, includes standard controls, excludes water tower",,,803396.0,143808.9,0.0
171018,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 75 ton cooling, includes standard controls, excludes water tower",,,198120.0,2365.3,0.0
171019,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 100 ton cooling, includes standard controls, excludes water tower",,,82397.5,10222.5,0.0
171020,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 115 ton cooling, includes standard controls, excludes water tower",,,290225.0,67407.6,0.0
171021,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 125 ton cooling, includes standard controls, excludes water tower",,,335895.0,39393.2,0.0
171022,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 145 ton cooling, includes standard controls, excludes water tower",,,59544.0,14961.9,0.0
171023,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 155 ton cooling, includes standard controls, excludes water tower",,,296096.0,14569.5,0.0
171024,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 15 ton cooling, includes standard controls, excludes remote air cooled condensers",,,44978.7,14280.375,0.0
171025,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 25 ton cooling, includes standard controls, excludes remote air cooled condensers",,,82238.8,45602.75,0.0
171026,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 40 ton cooling, includes standard controls, excludes remote air cooled condensers",,,117096.7,32668.3,0.0
171027,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 50 ton cooling, includes standard controls, excludes remote air cooled condensers",,,156086.4,18452.5,0.0
171028,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 60 ton cooling, includes standard controls, excludes remote air cooled condensers",,,99748.8,62861.7,0.0
171029,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 75 ton cooling, includes standard controls, excludes remote air cooled condensers",,,25090.0,15259.2,0.0
171030,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 105 ton cooling, includes standard controls, excludes remote air cooled condensers",,,267907.5,71136.0,0.0
171031,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 115 ton cooling, includes standard controls, excludes remote air cooled condensers",,,47255.0,47561.6,0.0
171032,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 125 ton cooling, includes standard controls, excludes remote air cooled condensers",,,221952.0,12670.0,0.0
171033,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 145 ton cooling, includes standard controls, excludes remote air cooled condensers",,,250562.5,49318.5,0.0
171034,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 15 Ton, includes standard controls",,,18983.9,22364.275,0.0
171035,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 20 ton cooling, includes standard controls",,,98771.5,32295.125,0.0
171036,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 25 ton cooling, includes standard controls",,,184009.4,19883.0,0.0
